Instruction, , , , , , , , , , Result, Operator, (, Operand, ), Actual Value(s)
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Water, , "(1, false, false, true, false, false, false) = 0.992"
, , CONTINUE, , , , , , , , , ×, , table:Fortified.Water, , "(1, IrcLater) = 1"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 0.95
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 1.0559872
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Water, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Water, , "(1, Cov A, false, true, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:FoundationType.Water, , "(1, CrawlSpace) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Water, , "(1, true, Cov A, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Water, , "(1, Cov A, 1, <<291104,291104>>) = 0.807"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Water, , "(1, false, Cov A, 5, <<291104,291104>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Occupancy.Water, , (Secondary) = 1.1
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(false, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , RateFactor, , 1
, BaseRate, , , , , , , , , 123.4284000, ←, , CostData.BaseRate, , 123.4284
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Water, , "(1, Cov A) = 0"
, AdjustedRate, , , , , , , , , 123.4284, ←, , CostData.BaseRate, , 123.4284
, TermAmount, , , , , , , , , 123.43, ←, , CostData.BaseRate, , 123.4284
, , CONTINUE, , , , , , , , , R, , .01, , 123.43
Line-level, , , , , , , , , , , , , , , 
Private Power and Light Poles Increased Limits, , , , , , , , , , , , , , , 
FRM_RB_INDIANA (1), , , , , , , , , , , , , , , 
PvtPwrLight (1), , , , , , , , , , , , , , , 
BaseRate, , , , , , , , , , 0E-41, ←, , table:Endorsement Property, , (FRMPrivPowLightPoleIncLimCov) = 36
, CONTINUE, , , , , , , , , , ×, (, CoverageInfo.PrivatePowerLightPolesCovTermLimit, , 2500
, CONTINUE, , , , , , , , , , −, , 2500, ), 2500
, CONTINUE, , , , , , , , , , ÷, , 1000, , 1000
, CONTINUE, , , , , , , , , , ×, , table:Credit.Optional Coverage, , "(1, <<998,998>>, Optional) = 1.039"
, CONTINUE, , , , , , , , , , ×, , table:MultipolicyDiscount.Optional Coverage, , "(1, false, false, true, false, false, false) = 0.977"
, CONTINUE, , , , , , , , , , ×, , table:EmployeeDiscount, , "(false, 1) = 1"
BaseRate, , , , , , , , , , 0E-11, ←, , CostData.BaseRate, , 0
, CONTINUE, , , , , , , , , , ×, , RatingInfo.IRPMFactor, , 1
AdjustedRate, , , , , , , , , , 0.0000, ←, , CostData.BaseRate, , 0
TermAmount, , , , , , , , , , 0.00, ←, , CostData.BaseRate, , 0
, CONTINUE, , , , , , , , , , R, , .01, , 0.00
